,title,price,link_item,discount,sales,revenue,category
257,Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng,17250000,https://tiki.vn/dien-thoai-samsung-galaxy-s20-fe-hang-chinh-hang-p68693081.html?spid=196284533,,1.0,17250000.0,smartphone
258,Điện thoại Samsung Galaxy S23 Ultra 1TB - Hàng chính hãng,89980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-1tb-hang-chinh-hang-p244182370.html?spid=244182380,,,,smartphone
259,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng Chính Hãng,49824000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-p174598949.html?spid=196284892,,,,smartphone
260,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,5700000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4gb-64gb-hang-chinh-hang-p197670818.html?spid=225211081,,7.0,39900000.0,smartphone
261,Điện thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - Hàng chính hãng,76000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-12gb-256gb-hang-chinh-hang-p194041787.html?spid=196284598,,,,smartphone
262,Điện thoại Samsung Galaxy S23 Ultra (8GB/256GB) - Hàng chính hãng,60000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-8gb-256gb-hang-chinh-hang-p225910655.html?spid=225961847,,,,smartphone
263,Điện thoại Samsung Galaxy A03s (3GB/32GB) - Hàng chính hãng,5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a03s-3gb-32gb-hang-chinh-hang-p217559440.html?spid=217559444,,,,smartphone
264,Điện thoại Samsung Galaxy S23 5G 8GB/256GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,36250000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-5g-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p230008424.html?spid=249347608,,,,smartphone
265,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng chính hãng,81980000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold4-5g-12gb-256gb-hang-chinh-hang-p196197701.html?spid=196197705,-14%,,,smartphone
266,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,14580000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-xanh-hang-chinh-hang-p249178196.html?spid=249178197,,,,smartphone
267,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng Chính Hãng,47800000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-256gb-hang-chinh-hang-p174599533.html?spid=196285305,,,,smartphone
268,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Hàng chính hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-p204066551.html?spid=207923567,,,,smartphone
269,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,7960000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-hang-chinh-hang-p273186334.html?spid=273550703,,,,smartphone
270,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Vàng - Hàng chính hãng,41830000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-vang-hang-chinh-hang-p193209870.html?spid=212607462,,,,smartphone
271,Điện Thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,77062000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold4-5g-12gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p221230394.html?spid=252536595,,,,smartphone
272,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Xám - Hàng chính hãng,76000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-5g-256gb-xam-hang-chinh-hang-p193206340.html?spid=205113327,,,,smartphone
273,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,46000000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p168062573.html?spid=216715241,,,,smartphone
274,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,14328000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-bac-hang-chinh-hang-p249168949.html?spid=262512879,,,,smartphone
275,Điện thoại Samsung Galaxy Z Fold 4 (12GB/512GB) - Hàng chính hãng,84000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-12gb-512gb-hang-chinh-hang-p194041977.html?spid=196284828,,,,smartphone
276,Điện Thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,10000000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p248655651.html?spid=249347112,,1.0,10000000.0,smartphone
277,Điện thoại Samsung Galaxy S23 Ultra 8GB/256GB Đen - Hàng chính hãng,60142000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-8gb-256gb-den-hang-chinh-hang-p225231572.html?spid=249347787,,,,smartphone
278,Samsung Galaxy A34 5G A346E (8+128G) Silver Bạc - Hàng Chính Hãng (chỉ giao HN và một số khu vực),14328000,https://tiki.vn/samsung-galaxy-a34-5g-a346e-8-128g-silver-bac-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p251448280.html?spid=262512887,,,,smartphone
279,Điện Thoại Samsung Galaxy A33 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,17980000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-8gb-128gb-da-kich-hoat-dien-tu-hang-chinh-hang-p181517965.html?spid=181517967,,,,smartphone
280,Điện thoại Samsung Galaxy A33 A336E 5G Orange (DM) - Hàng Chính Hãng,14000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-a336e-5g-orange-dm-hang-chinh-hang-p191689653.html?spid=207923868,,,,smartphone
281,Điện thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng chính hãng,14000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-6gb-128gb-hang-chinh-hang-p175147005.html?spid=196284849,,,,smartphone
282,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Tím - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-tim-hang-chinh-hang-p225243804.html?spid=225961865,,,,smartphone
283,Điện thoại Samsung Galaxy A04s (4GB/64BG) - Hàng chính hãng,7980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4gb-64bg-hang-chinh-hang-p244355503.html?spid=244355505,,,,smartphone
284,Điện Thoại Samsung Galaxy A04e - Hàng Chính Hãng,4680000,https://tiki.vn/dien-thoai-samsung-galaxy-a04e-hang-chinh-hang-p272200109.html?spid=272200117,,,,smartphone
285,Điện thoại Samsung Galaxy Z Fold 4 5G 512GB Kem - Hàng chính hãng,84000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-5g-512gb-kem-hang-chinh-hang-p193207281.html?spid=213541903,,,,smartphone
286,Điện thoại Samsung Galaxy A04 32GB - Hàng chính hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-32gb-hang-chinh-hang-p244332381.html?spid=252718626,,,,smartphone
287,Điện thoại Samsung Galaxy A04e (3GB/32GB) - Hàng chính hãng,4650000,https://tiki.vn/dien-thoai-samsung-galaxy-a04e-3gb-32gb-hang-chinh-hang-p245770363.html?spid=252718577,,,,smartphone
288,Điện thoại Samsung Galaxy A04s (4G+64G) A047F Đồng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4g-64g-a047f-dong-p198732327.html?spid=204320076,,,,smartphone
289,Điện Thoại Samsung Galaxy A34 5G (8GB/256GB) - Hàng Chính Hãng,18980000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-256gb-hang-chinh-hang-p262516231.html?spid=262516233,,,,smartphone
290,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Xanh lục - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-xanh-luc-hang-chinh-hang-p225260921.html?spid=225961874,,,,smartphone
291,Điện thoại Samsung A33 5G 6GB/128GB Xanh - Hàng Chính Hãng,13600000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-xanh-hang-chinh-hang-p188833794.html?spid=196284352,,,,smartphone
292,Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/128 GB) - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8-gb-128-gb-hang-chinh-hang-p196200121.html?spid=208497473,,,,smartphone
293,Điện thoại di động Samsung A24 (6G/128G) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,11616000,https://tiki.vn/dien-thoai-di-dong-samsung-a24-6g-128g-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p263060294.html?spid=270541831,,,,smartphone
294,Điện Thoại Samsung Galaxy A24 (6GB/128GB) - Hàng Chính Hãng,11616000,https://tiki.vn/dien-thoai-samsung-galaxy-a24-6gb-128gb-hang-chinh-hang-p261962220.html?spid=261962223,,,,smartphone
295,Điện thoại Samsung Galaxy A33 A336E 5G Xanh - Hàng Chính Hãng,14000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-a336e-5g-xanh-hang-chinh-hang-p191689713.html?spid=196284856,,,,smartphone
296,Điện thoại Samsung Galaxy A04s (4G+64G) A047F Xanh - Hàng Chính Hãng (chỉ giao HN và một số khu vực),5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4g-64g-a047f-xanh-p198732321.html?spid=204320034,,,,smartphone
297,Điện Thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p196282354.html?spid=216983563,,,,smartphone
298,Điện thoại Samsung Galaxy A04 3/32GB - Hàng chính hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3-32gb-hang-chinh-hang-p208193365.html?spid=225919374,,,,smartphone
299,Điện thoại Samsung Galaxy S23 Plus 256GB - Hàng chính hãng,53980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-256gb-hang-chinh-hang-p242657652.html?spid=242657654,,,,smartphone
300,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Đen - Hàng chính hãng,14328000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-den-hang-chinh-hang-p249169833.html?spid=262512883,,,,smartphone
301,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng Chính Hãng,16980000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-hang-chinh-hang-p248005118.html?spid=248005120,,,,smartphone
302,Điện thoại Samsung A33 5G 6GB/128GB Cam - Hàng Chính Hãng,13600000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-cam-hang-chinh-hang-p188834089.html?spid=196285751,,,,smartphone
303,Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Đồng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3g-32g-sm-a045f-dong-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268144.html?spid=225919189,,,,smartphone
304,Điện Thoại Samsung Galaxy Z Flip4 (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,48862000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p196282517.html?spid=252537622,,,,smartphone
305,Điện thoại Samsung Galaxy S23 Ultra 256GB - Hàng chính hãng,63980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-256gb-hang-chinh-hang-p242712374.html?spid=242712382,-2%,,,smartphone
306,Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Xanh - Hàng Chính Hãng (chỉ giao HN và một số khu vực),4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3g-32g-sm-a045f-xanh-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268160.html?spid=225919292,-9%,,,smartphone
307,Điện thoại Samsung Galaxy S23 Plus 512GB - Hàng chính hãng,56382000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-512gb-hang-chinh-hang-p242658327.html?spid=252718637,-6%,,,smartphone
308,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,46000000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p168055450.html?spid=216714974,-6%,,,smartphone
309,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Đen - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-den-hang-chinh-hang-p225247922.html?spid=225961868,-5%,,,smartphone
310,Điện Thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,13600000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-6gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p177141832.html?spid=216715206,-2%,,,smartphone
311,Điện thoại Samsung Galaxy S23 8GB/128GB Xanh lục - Hàng chính hãng,33350000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-xanh-luc-hang-chinh-hang-p225264029.html?spid=225961848,-6%,,,smartphone
312,Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) ĐKH - Hàng Chính Hãng,14328000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-8gb-128gb-dkh-hang-chinh-hang-p251407092.html?spid=262512886,,,,smartphone
313,Điện thoại Samsung Galaxy S23 5G (8GB/128GB) - Hàng chính hãng,33350000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-hang-chinh-hang-p216171796.html?spid=217088030,,,,smartphone
314,Điện thoại Samsung Galaxy S23 8GB 256GB - Hàng chính hãng,36250000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-256gb-hang-chinh-hang-p242635843.html?spid=252718619,,,,smartphone
315,Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Vàng - Hàng chính hãng,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-128gb-vang-hang-chinh-hang-p193208070.html?spid=212606881,,,,smartphone
316,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Kem - Hàng chính hãng,50000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-kem-hang-chinh-hang-p225241398.html?spid=225961853,,,,smartphone
317,Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/256 GB) - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8-gb-256-gb-hang-chinh-hang-p196200197.html?spid=208497444,,,,smartphone
318,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Xanh lục - Hàng chính hãng,50000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-xanh-luc-hang-chinh-hang-p225251266.html?spid=225961854,,,,smartphone
319,Điện thoại Samsung Galaxy S23 Plus 8GB/512GB Kem - Hàng chính hãng,56000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-512gb-kem-hang-chinh-hang-p225242723.html?spid=225961849,,,,smartphone
320,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p225957987.html?spid=225958006,,,,smartphone
321,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Tím - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-256gb-tim-hang-chinh-hang-p193208254.html?spid=212606923,,,,smartphone
322,Điện Thoại Samsung Galaxy S23+ 5G - Hàng Chính Hãng,36000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-5g-hang-chinh-hang-p225960096.html?spid=225960105,,,,smartphone
323,Điện thoại Samsung Galaxy A04s 4/64GB - Hàng chính hãng,5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4-64gb-hang-chinh-hang-p208193462.html?spid=252718623,,,,smartphone
324,Điện Thoại Samsung A33 5G 6GB/128GB - Hàng Chính Hãng,13600000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-hang-chinh-hang-p174422886.html?spid=205980824,,,,smartphone
325,Điện thoại Samsung Galaxy S23 Ultra 8GB/256GB Xanh lục - Hàng chính hãng,60142000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-8gb-256gb-xanh-luc-hang-chinh-hang-p225228869.html?spid=249347758,,,,smartphone
326,Điện Thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-128gb-da-kich-hoat-dien-tu-hang-chinh-hang-p196094112.html?spid=216983822,,,,smartphone
327,Điện thoại Samsung Galaxy A04s (4G+64G) A047F Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),5980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4g-64g-a047f-den-p198732256.html?spid=204320132,,,,smartphone
328,Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-p213587929.html?spid=225919088,,,,smartphone
329,Điện thoại Samsung Galaxy A33 (5G) A336 (6 GB/128 GB)- Hàng chính hãng,14000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-a336-6-gb-128-gb-hang-chinh-hang-p189937243.html?spid=196285880,,,,smartphone
330,Điện thoại Samsung Galaxy Z Flip4 5G (8GB/256GB) - Hàng chính hãng,44400000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8gb-256gb-hang-chinh-hang-p196200655.html?spid=208497436,,,,smartphone
331,Điện Thoại Samsung Galaxy A05 (6GB/128GB) - Hàng Chính Hãng,6474000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-6gb-128gb-hang-chinh-hang-p273640492.html?spid=273640515,,,,smartphone
332,Điện Thoại Samsung Galaxy A15 5G (8GB/256GB) - Hàng Chính Hãng,12330000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-5g-8gb-256gb-hang-chinh-hang-p273820465.html?spid=273820471,,,,smartphone
333,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,6050000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-64gb-hang-chinh-hang-p273636845.html?spid=273636855,,,,smartphone
334,Điện Thoại Samsung A15 8GB/128GB - Hàng Chính Hãng,9058000,https://tiki.vn/dien-thoai-samsung-a15-8gb-128gb-hang-chinh-hang-p273718967.html?spid=273718971,,1.0,9058000.0,smartphone
335,Điện Thoại Samsung Galaxy A15 (8GB/128GB) - Hàng Chính Hãng,9380000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-8gb-128gb-hang-chinh-hang-p273906665.html?spid=273906669,,,,smartphone
336,Điện thoại Samsung Galaxy A15 (8GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,9380000,https://tiki.vn/die-n-thoa-i-samsung-galaxy-a15-8gb-128gb-ha-ng-chi-nh-ha-ng-da-ki-ch-hoa-t-ba-o-ha-nh-die-n-tu-p273774937.html?spid=273786448,,,,smartphone
337,Điện Thoại Samsung Galazy A25 5G (6GB/128GB),12580000,https://tiki.vn/dien-thoai-samsung-galazy-a25-5g-6gb-128gb-p273610368.html?spid=273610760,,1.0,12580000.0,smartphone
338,Điện thoại Samsung A05 4GB - hàng chính hãng,6224000,https://tiki.vn/dien-thoai-samsung-a05-4gb-hang-chinh-hang-p273185467.html?spid=273550749,,,,smartphone
339,Điện thoại Samsung Galaxy Z Flip4 5G (8GB/128GB) - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-8gb-128gb-hang-chinh-hang-p196562133.html?spid=208497477,,,,smartphone
340,Điện Thoại Samsung Galaxy A15 (8GB/256GB) - Hàng Chính Hãng,10950000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-8gb-256gb-hang-chinh-hang-p273819438.html?spid=273819440,,,,smartphone
341,Điện thoại Samsung Galaxy A15 LTE (8GB/128GB) - Hàng chính hãng,9980000,https://tiki.vn/dien-thoai-samsung-galaxy-a15-lte-8gb-128gb-hang-chinh-hang-p273683300.html?spid=273683306,,,,smartphone
342,Điện Thoại Samsung Galazy A15 LTE (8GB/128GB),9380000,https://tiki.vn/dien-thoai-samsung-galazy-a15-lte-8gb-128gb-p273610375.html?spid=273610756,,17.0,159460000.0,smartphone
343,Điện Thoại Samsung Galaxy A05 - Hàng Chính Hãng,6050000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-hang-chinh-hang-p273610105.html?spid=273610113,,,,smartphone
344,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p225958846.html?spid=225958853,,,,smartphone
345,Điện Thoại Samsung Galaxy A25 5G 128GB - Hàng Chính Hãng,12900000,https://tiki.vn/dien-thoai-samsung-galaxy-a25-5g-128gb-hang-chinh-hang-p273820622.html?spid=273820626,-2%,,,smartphone
346,Điện Thoại Samsung A54 5G 8GB/256GB - Hàng Chính Hãng,15878000,https://tiki.vn/dien-thoai-samsung-a54-5g-8gb-256gb-hang-chinh-hang-p273664106.html?spid=273664112,-31%,1.0,15878000.0,smartphone
347,Điện Thoại TCL 40SE (4GB/128GB) - Hàng Chính Hãng,5180000,https://tiki.vn/dien-thoai-tcl-408se-4gb-128gb-hang-chinh-hang-p272163749.html?spid=272163751,-24%,4.0,20720000.0,smartphone
348,Điện Thoại TCL 40SE (6GB/256GB) - Hàng Chính Hãng,6500000,https://tiki.vn/dien-thoai-tcl-40se-8gb-256gb-hang-chinh-hang-p272179114.html?spid=272179116,-19%,1.0,6500000.0,smartphone
349,Điện Thoại TCL 408 (4GB/128GB) - Hàng Chính Hãng,4500000,https://tiki.vn/dien-thoai-tcl-408-4gb-128gb-hang-chinh-hang-p272161147.html?spid=272161152,-25%,9.0,40500000.0,smartphone
350,Điện thoại TCL 408 (4GB/64GB) - Hàng Chính Hãng,4180000,https://tiki.vn/dien-thoai-tcl-408-4gb-64gb-hang-chinh-hang-p272160688.html?spid=272160692,-25%,1.0,4180000.0,smartphone
351,Điện thoại chắc chắn Ulefone Power Armor 18T Ultra (chụp ảnh nhiệt Camera FLIR5G 512GB ROM +24GB RAM)- hàng chính hãng,31980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-power-armor-18t-ultra-chup-anh-nhiet-camera-flir-5g-512gb-rom-24gb-ram-hang-chinh-hang-p273388474.html?spid=273388475,,,,smartphone
352,"Ulefone Armor X 5 ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",6980000,https://tiki.vn/ulefone-armor-x-chong-nuoc-chong-va-dap-pin-5-500mah-hang-chinh-hang-p29931445.html?spid=29931447,,135.0,942300000.0,smartphone
353,"Điện thoại chắc chắn Ulefone Armor X12 Pro(Ram 4GB, Rom 64GB, chống nước,chống va đập,IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,MÀN HÌNH 5,45 inch, Mạng: 4G, NFC)-hàng chính hãng",6980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-armor-x12-pro-ram-4gb-rom-64gb-chong-nuoc-chong-va-dap-ip68-ip69k-android-13-cpu-mediatek-helio-g36-octa-core-man-hinh-5-45-inch-mang-4g-nfc-hang-chinh-hang-p271727840.html?spid=271727841,,,,smartphone
354,"Điện thoại chắc chắn Ulefone Armor X13, (Ram 12GB(6Gb+6Gb),Rom 64GB,chống nước,chống va đập IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,Màn hình 6,52 inch, Mạng: 4G, NFC,OTG)-hàng chính hãng",7980000,https://tiki.vn/dien-thoai-chac-chan-ulefone-armor-x13-ram-6gb-rom-64gb-chong-nuoc-chong-va-dap-ip68-ip69k-android-13-cpu-mediatek-helio-g36-octa-core-man-hinh-6-52-inch-mang-4g-nfc-otg-hang-chinh-hang-p271730109.html?spid=271730110,,1.0,7980000.0,smartphone
355,"Điện thoại ulefone note 16 pro (Ram 16Gb(8+8),rom 128Gb,android 13 , camera 50MP,pin 4.400mAhm, Mở khóa vân tay, Mở khóa bằng khuôn mặt )-hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-note-16-pro-ram-16gb-8-8-rom-128gb-android-13-camera-50mp-pin-4-400mahm-mo-khoa-van-tay-mo-khoa-bang-khuon-mat-hang-chinh-hang-p261964853.html?spid=261964854,,,,smartphone
356,"Điện thoại Ulefone Armor 13 (pin khủng,pin 13.200mAh, Ram 8Gb,Rom 256Gb,chống sốc,chống va đập,nội soi,tia hồng ngoại,tia lade,loa to,học online)- hàng chính hãng",19980000,https://tiki.vn/dien-thoai-ulefone-armor-13-pin-khung-pin-13-200mah-ram-8gb-rom-256gb-chong-soc-chong-va-dap-noi-soi-tia-hong-ngoai-tia-lade-loa-to-hoc-online-hang-chinh-hang-p273430216.html?spid=273430217,,,,smartphone
357,"Điện thoại Ulefone Armor 14 pro (chống nước,chống va đập,pin khủng,pin 10.000mAh,Ram 8Gb,Rom 128Gb)- hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-armor-14-chong-nuoc-chong-va-dap-pin-khung-pin-10-000mah-ram-4gb-rom-64gb-p181266509.html?spid=181266510,,6.0,71880000.0,smartphone
358,"Điện thoại Ulefone armor 22(chống nước,chống va đập, Màn hình giọt nước 6,58 inch, RAM:8GB,Rom 128GB/256GB,Thẻ nhớ microSD Lên đến 512GB, Camera kép 64MP + 64MP)- hàng chính hãng",11980000,https://tiki.vn/dien-thoai-ulefone-armor-22-chong-nuoc-chong-va-dap-man-hinh-giot-nuoc-6-58-inch-ram-8gb-rom-128gb-256gb-the-nho-microsd-len-den-512gb-camera-kep-64mp-64mp-hang-chinh-hang-p273360836.html?spid=273360837,,,,smartphone
359,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng",15980000,https://tiki.vn/ulefone-armor-24-tieu-chuan-mil-std-810h-ip69k-chong-nuoc-chong-soc-pin-22000mah-man-hinh6-78-inch-nfc-ram24gb-12gb-12gb-rom-256gb-p273366296.html?spid=273366297,,,,smartphone
